id,name,city,rating,rating_count,cost,cuisine
237982,Wat-A-Burger! - India ka Burger,"Zirakpur,Chandigarh",4.0,50.0,300.0,Fast Food
333668,SHAKE BABY SHAKE,"Zirakpur,Chandigarh",4.0,50.0,200.0,Beverages
332338,BACKHOUSE & RESTAURANT,"Zirakpur,Chandigarh",3.9,50.0,250.0,"Indian,North Indian"
566827,Super Fingerlicious,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Burgers,Fast Food"
553970,YARAAN DA ADDA,"Zirakpur,Chandigarh",4.0,50.0,250.0,"North Indian,Salads"
354701,Super Donuts the American Eatery,"Zirakpur,Chandigarh",4.4,20.0,500.0,"American,Desserts"
537140,DELICIOUS BITE,"Zirakpur,Chandigarh",4.0,50.0,1000.0,"North Indian,Indian"
559037,Sethi's,"Zirakpur,Chandigarh",4.0,50.0,300.0,North Indian
90151,The China Town,"Zirakpur,Chandigarh",3.8,500.0,200.0,Chinese
549234,AREA 51 CAFE,"Zirakpur,Chandigarh",4.0,50.0,299.0,"Fast Food,Snacks"
289092,DESI GHEE PRANTHAS 24X7,"Zirakpur,Chandigarh",4.7,20.0,250.0,"North Indian,Ice Cream"
471682,Taste of heaven,"Zirakpur,Chandigarh",2.7,20.0,60.0,"Italian,Fast Food"
504680,CUES CAFE,"Zirakpur,Chandigarh",4.0,50.0,250.0,"Snacks,Fast Food"
549231,Sanjha Chulha Malai Chap Vala,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Chinese,North Indian"
153393,Daily Nutritional Diet,"Zirakpur,Chandigarh",4.0,50.0,400.0,Healthy Food
460765,15 Minutes Maggi,"Zirakpur,Chandigarh",4.0,50.0,150.0,"Snacks,Chinese"
51817,Subway,"Zirakpur,Chandigarh",3.8,100.0,350.0,"Healthy Food,Salads"
157537,The Gelato King,"Zirakpur,Chandigarh",4.0,50.0,250.0,Desserts
300735,10 11 KITCHEN,"Zirakpur,Chandigarh",4.0,50.0,600.0,"North Indian,Chinese"
414549,Brijwasi Namkeen Bhandar,"Zirakpur,Chandigarh",4.0,50.0,100.0,"Punjabi,Chinese"
351565,MITRAA DA DHABA,"Zirakpur,Chandigarh",4.0,50.0,300.0,Indian
329282,DESSERT BUDDY,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Desserts,Beverages"
164195,Flavours of Punjab,"Zirakpur,Chandigarh",4.0,500.0,250.0,"North Indian,Chinese"
523199,Momos Peddler,"Zirakpur,Chandigarh",4.0,50.0,500.0,North Indian
388722,Kohinoor Dhaba,"Zirakpur,Chandigarh",4.0,50.0,250.0,"Thalis,Indian"
553958,Pizza Calzone,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Fast Food,Italian"
566844,Waoz Dhaba,"Zirakpur,Chandigarh",4.0,50.0,150.0,"North Indian,Biryani"
483997,THE PERCH,"Zirakpur,Chandigarh",4.0,50.0,350.0,"Tandoor,Indian"
479395,Roll it,"Zirakpur,Chandigarh",4.0,20.0,250.0,"Fast Food,Snacks"
484728,SK SHAHI KITCHEN,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Indian,Thalis"
399719,Vishal Dairy,"Zirakpur,Chandigarh",4.4,50.0,200.0,"Bakery,Sweets"
483870,Champaran Restaurant,"Zirakpur,Chandigarh",4.0,50.0,300.0,"North Indian,Snacks"
449402,"MAYRA,S RESTAURANT","Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Biryani"
104092,Michigan Pizza Company,"Zirakpur,Chandigarh",4.0,50.0,250.0,Fast Food
576403,CAKEFELLAS BAKERY,"Zirakpur,Chandigarh",4.0,50.0,1038.0,"Bakery,Desserts"
550672,Ifruit ice creams & Snacks,"Zirakpur,Chandigarh",4.0,50.0,100.0,"Ice Cream,Desserts"
574106,Simran Dairy & Sweets,"Zirakpur,Chandigarh",4.0,50.0,250.0,"Beverages,Snacks"
323739,DEEP PUNJABI DHABA,"Zirakpur,Chandigarh",3.7,100.0,250.0,"North Indian,Desserts"
437728,Mr Rolls & Burger,"Zirakpur,Chandigarh",4.0,50.0,250.0,"Fast Food,Snacks"
432036,IN MY KITCHEN,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Beverages,Chinese"
460744,NORTH STREET,"Zirakpur,Chandigarh",4.0,50.0,399.0,"Chinese,Beverages"
437967,Hot N Hale,"Zirakpur,Chandigarh",4.0,50.0,150.0,Fast Food
570159,DECHEN SALADS,"Zirakpur,Chandigarh",4.0,50.0,200.0,Salads
350132,THE FOOD TRAP,"Zirakpur,Chandigarh",4.0,50.0,400.0,"Chinese,Continental"
570157,MEAL ON DEAL,"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Chinese"
571485,Royal Chicken Biryani,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Biryani,North Indian"
552692,Jeeman,"Zirakpur,Chandigarh",4.0,50.0,2.0,Asian
448737,Pizza Castle,"Zirakpur,Chandigarh",4.0,50.0,60.0,"Pizzas,Continental"
445469,Dadi Ma Pure Veg Kitchen,"Zirakpur,Chandigarh",4.0,50.0,250.0,Indian
492450,STAR PIZZA,"Zirakpur,Chandigarh",4.0,50.0,150.0,Pizzas
437611,Desi Kathi Roll,"Zirakpur,Chandigarh",3.4,20.0,150.0,Fast Food
458310,Feast Chicken,"Zirakpur,Chandigarh",4.0,50.0,300.0,North Indian
494759,Desi-liciouz,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Chinese,Tandoor"
398446,SHANDAR MARWADI DHABA,"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,South Indian"
483615,SWADM RESTRO CAFE,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Beverages,North Indian"
405840,A-One Kitchen (Foodies Paradise),"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Chinese"
514286,Ananya's Food Hub,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Chinese,Snacks"
484827,SK PB 35,"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Indian"
436865,Desi BAKERS,"Zirakpur,Chandigarh",4.0,50.0,340.0,"Desserts,Snacks"
559192,24x7 Cakes,"Zirakpur,Chandigarh",4.0,50.0,600.0,Bakery
518760,Hotel Stevia,"Zirakpur,Chandigarh",4.0,50.0,300.0,"Chinese,Indian"
294991,RCB,"Zirakpur,Chandigarh",4.0,50.0,200.0,Bakery
157829,Nagpal Dhaba,"Zirakpur,Chandigarh",3.9,1000.0,250.0,"Indian,Thalis"
444135,Wendy's,"Zirakpur,Chandigarh",4.0,100.0,200.0,"American,Burgers"
375306,Lazio Pizza,"Zirakpur,Chandigarh",4.0,50.0,300.0,"Pizzas,Snacks"
107183,Anna's Kitchen,"Zirakpur,Chandigarh",4.0,20.0,250.0,Chinese
377725,Bahl Regency,"Zirakpur,Chandigarh",3.3,20.0,199.0,"North Indian,Punjabi"
362368,HOTEL TRICITY RELAX INN,"Zirakpur,Chandigarh",4.0,50.0,280.0,"Indian,Chinese"
529208,Thali24*7,"Zirakpur,Chandigarh",4.0,50.0,250.0,"Indian,Thalis"
248225,North Indies by Gopal ji,"Zirakpur,Chandigarh",4.0,50.0,150.0,"Combo,North Indian"
60683,Taste in Bite,"Zirakpur,Chandigarh",4.4,100.0,200.0,"Snacks,Pizzas"
575858,Desi Chef,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Fast Food,Burgers"
468360,FOOD CHUMP,"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Desserts"
410385,HOTEL NH-7,"Zirakpur,Chandigarh",4.0,50.0,150.0,"Indian,Chinese"
347904,Cake Junction,"Zirakpur,Chandigarh",4.0,50.0,100.0,"Bakery,Desserts"
49463,PB 65,"Zirakpur,Chandigarh",3.7,100.0,300.0,"North Indian,Chinese"
412321,UK LAZEEZ,"Zirakpur,Chandigarh",4.0,50.0,250.0,"North Indian,Fast Food"
540441,shama food stall,"Zirakpur,Chandigarh",4.0,50.0,400.0,"Chinese,Fast Food"
71225,Lucky Da Dhaba,"Zirakpur,Chandigarh",4.0,50.0,300.0,"North Indian,Punjabi"
514071,Shake Bar,"Zirakpur,Chandigarh",4.0,50.0,250.0,Beverages
249513,Mad slice,"Zirakpur,Chandigarh",4.0,50.0,300.0,"Beverages,Pizzas"
81038,Punjabi King Rasoi,"Zirakpur,Chandigarh",3.8,1000.0,200.0,North Indian
493763,Chicken Box,"Zirakpur,Chandigarh",2.8,20.0,300.0,North Indian
554726,Indian Masala House,"Zirakpur,Chandigarh",4.0,50.0,200.0,"North Indian,Indian"
389734,The Taste Challengers,"Zirakpur,Chandigarh",4.0,50.0,250.0,Fast Food
550007,DK FOOD COURT,"Zirakpur,Chandigarh",4.0,50.0,250.0,"North Indian,Indian"
491469,Mumbai Dosa Express,"Zirakpur,Chandigarh",3.6,50.0,150.0,South Indian
560384,Taste the Best (Taste of Odisha),"Zirakpur,Chandigarh",4.0,50.0,198.0,South Indian
413548,Golden Restaurant & Bakers,"Zirakpur,Chandigarh",2.8,20.0,250.0,"North Indian,Punjabi"
403885,Pepper 65,"Zirakpur,Chandigarh",3.7,50.0,200.0,"Indian,Snacks"
483717,Momos Master,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Chinese,Kebabs"
255096,LALLI DHABA,"Zirakpur,Chandigarh",4.0,50.0,200.0,Indian
447415,Dhiman's Family Restaurant,"Zirakpur,Chandigarh",4.0,50.0,200.0,"Indian,Chinese"
489388,K2 Foods,"Zirakpur,Chandigarh",4.0,50.0,350.0,"North Indian,Snacks"
574548,delhi kulcha bhandar,"Zirakpur,Chandigarh",4.0,50.0,80.0,"North Indian,Indian"
465071,RAHAT BIRYANI EMPIRE,"Zirakpur,Chandigarh",4.0,50.0,200.0,Biryani
50305,Gurpal Bakers,"Zirakpur,Chandigarh",3.9,1000.0,250.0,"Bakery,Chinese"
190883,Tricity Pizza,"Zirakpur,Chandigarh",3.6,100.0,270.0,"Pastas,Pizzas"
554717,Plan B,"Zirakpur,Chandigarh",4.0,50.0,250.0,"North Indian,Tandoor"
413430,Chandigarh Rasoi,"Zirakpur,Chandigarh",3.8,100.0,250.0,"North Indian,Fast Food"
547078,Chaudhary Amritsari Kulcha Hub,"Zirakpur,Chandigarh",4.0,50.0,100.0,"North Indian,Indian"
42244,Domino's Pizza,"East Chd,Chandigarh",4.2,100.0,400.0,Pizzas
66332,Mad Over Chinese,"East Chd,Chandigarh",3.9,100.0,400.0,Chinese
41274,Roll Lakers,"East Chd,Chandigarh",4.0,50.0,400.0,"Fast Food,Beverages"
366083,Tandoori Uncle,"East Chd,Chandigarh",3.2,20.0,250.0,"North Indian,Punjabi"
159655,MyFresh - Salad & Juice Bar,"East Chd,Chandigarh",4.3,100.0,250.0,"Healthy Food,Salads"
39871,Chawla's Since 1960,"East Chd,Chandigarh",3.7,500.0,400.0,"North Indian,Thalis"
41278,Eating House 23,"East Chd,Chandigarh",3.3,20.0,250.0,"American,Pastas"
346591,TUMMY YUMMY,"East Chd,Chandigarh",4.0,50.0,200.0,Indian
518216,Ladakhi Kitchen,"East Chd,Chandigarh",4.0,50.0,150.0,"Chinese,Fast Food"
120072,Nukkad Dhaba,"East Chd,Chandigarh",2.4,100.0,250.0,"North Indian,Chinese"
426478,Momo Shomo,"East Chd,Chandigarh",4.0,20.0,300.0,"Snacks,Fast Food"
42803,Subway,"East Chd,Chandigarh",3.8,100.0,350.0,"Fast Food,Healthy Food"
187446,Burger King,"East Chd,Chandigarh",4.3,1000.0,350.0,American
260931,Oven Story Pizza,"East Chd,Chandigarh",4.2,50.0,400.0,Pizzas
164202,Al-Noor Biryani Centre,"East Chd,Chandigarh",3.9,500.0,180.0,"Biryani,North Indian"
260930,Behrouz Biryani,"East Chd,Chandigarh",4.2,100.0,500.0,"Biryani,Mughlai"
42127,Books N Brew,"East Chd,Chandigarh",4.2,20.0,300.0,"Chinese,Italian"
260933,Sweet Truth - Cake and Desserts,"East Chd,Chandigarh",4.3,20.0,450.0,"Ice Cream,Bakery"
315973,THE BUNKYARD,"East Chd,Chandigarh",4.0,50.0,200.0,Indian
260932,Firangi Bake,"East Chd,Chandigarh",4.0,50.0,400.0,"Italian,Mexican"
260935,The Biryani Life,"East Chd,Chandigarh",4.1,50.0,250.0,"Biryani,Hyderabadi"
403591,The Baker smile,"East Chd,Chandigarh",4.0,50.0,1.0,"Bakery,Snacks"
260934,The Good Bowl,"East Chd,Chandigarh",4.4,50.0,400.0,"North Indian,Punjabi"
145125,Chaayos Chai+Snacks=Relax,"East Chd,Chandigarh",4.4,100.0,250.0,"Bakery,Beverages"
260936,LunchBox - Meals and Thalis,"East Chd,Chandigarh",4.3,100.0,200.0,"North Indian,Punjabi"
400999,Fresh Foodie,"East Chd,Chandigarh",4.0,50.0,200.0,"Indian,Chinese"
359791,Grameen Kulfi,"East Chd,Chandigarh",4.0,50.0,120.0,"Ice Cream,Desserts"
385277,HOMEAL- By Jullundur Hotel,"East Chd,Chandigarh",4.0,50.0,150.0,"North Indian,Punjabi"
477818,Sharma Ji Ka Dhaba,"East Chd,Chandigarh",4.0,50.0,200.0,"Beverages,Juices"
569257,MOTI MAHAL DELUX,"East Chd,Chandigarh",4.0,50.0,200.0,Bakery
368258,BACKHOUSE RESTAURANT,"East Chd,Chandigarh",3.7,50.0,200.0,"Indian,Chinese"
569253,third wave coffee,"East Chd,Chandigarh",4.0,50.0,200.0,Bakery
569256,bakingo,"East Chd,Chandigarh",4.0,50.0,200.0,Bakery
106694,Hot Millions 1,"East Chd,Chandigarh",4.2,100.0,250.0,"Chinese,North Indian"
541469,Suchali's Artisan Bakehouse,"East Chd,Chandigarh",4.0,50.0,600.0,"Bakery,Beverages"
512103,SWEET TALK,"East Chd,Chandigarh",4.0,50.0,200.0,"Bakery,Snacks"
46718,Burger Hub,"East Chd,Chandigarh",4.1,100.0,220.0,"American,Salads"
40616,Gopal's,"East Chd,Chandigarh",4.1,50.0,350.0,"North Indian,South Indian"
40615,Amrit Dairy Restaurant,"East Chd,Chandigarh",3.6,100.0,300.0,"North Indian,Chinese"
442033,Keventers Ice Cream,"East Chd,Chandigarh",4.2,50.0,200.0,"Ice Cream,Desserts"
571571,Walia Chicken Corner,"East Chd,Chandigarh",4.0,50.0,300.0,North Indian
253843,Kwality Walls Frozen Dessert and Ice Cream Shop,"East Chd,Chandigarh",4.6,100.0,100.0,"Desserts,Ice Cream"
421345,Salad Eat,"East Chd,Chandigarh",4.0,50.0,300.0,"North Indian,Indian"
118788,Harison Snack Bar,"East Chd,Chandigarh",4.0,50.0,150.0,North Indian
260929,Faasos - Wraps & Rolls,"East Chd,Chandigarh",4.3,100.0,200.0,"Fast Food,Snacks"
539958,SHARMA JUICE,"East Chd,Chandigarh",4.0,50.0,200.0,"Kebabs,North Indian"
438573,Tikka Freaks,"East Chd,Chandigarh",4.0,50.0,300.0,"Indian,Chinese"
71823,China Bazaar,"East Chd,Chandigarh",4.0,50.0,300.0,"North Indian,Chinese"
67320,Downtown Cafe & Bakery,"East Chd,Chandigarh",4.3,20.0,250.0,"Desserts,Bakery"
71820,Agra Parantha Bhandaar,"East Chd,Chandigarh",3.6,20.0,100.0,"North Indian,Punjabi"
71821,Lahori Dhaba,"East Chd,Chandigarh",4.0,50.0,300.0,North Indian
459813,KADAKNATH AGRO WORLD,"East Chd,Chandigarh",4.0,50.0,500.0,"Indian,Snacks"
67327,Yo! China,"East Chd,Chandigarh",4.1,100.0,450.0,"Chinese,Seafood"
75621,Uncle Jack's,"East Chd,Chandigarh",4.1,100.0,400.0,"American,Desserts"
378885,KALSANG,"East Chd,Chandigarh",3.7,50.0,200.0,"Indian,Chinese"
205419,The Crown Patisserie,"East Chd,Chandigarh",4.0,50.0,400.0,"Continental,Desserts"
318669,SLAY Coffee,"East Chd,Chandigarh",4.1,50.0,200.0,"Beverages,Desserts"
500947,New Prince Snacks,"East Chd,Chandigarh",4.0,50.0,200.0,"American,Beverages"
59384,Kings Chinese Bowl Fast Food,"East Chd,Chandigarh",3.7,50.0,175.0,Chinese
556704,ANVI 6 SPOON RESTAURANT,"East Chd,Chandigarh",4.0,50.0,200.0,Bakery
121136,Sharma Indian Food,"East Chd,Chandigarh",4.0,50.0,250.0,North Indian
437393,NI HAO,"East Chd,Chandigarh",4.0,50.0,300.0,"Chinese,Thai"
56799,KCB 8,"East Chd,Chandigarh",3.8,100.0,200.0,"Indian,Tandoor"
402913,Healthy Cuisines,"East Chd,Chandigarh",4.0,50.0,250.0,Indian
241719,Pizza Hub,"East Chd,Chandigarh",4.0,50.0,150.0,"Pizzas,Pastas"
400059,Katani Veg and Non Veg,"East Chd,Chandigarh",2.7,20.0,250.0,"Indian,Tandoor"
551259,Shiva Vaishno Dhaba,"East Chd,Chandigarh",4.0,50.0,200.0,"North Indian,Biryani"
48684,Captain Sam's Pizza,"East Chd,Chandigarh",3.2,100.0,300.0,"Pizzas,Italian"
39978,Sindhi Sweets,"East Chd,Chandigarh",4.4,100.0,300.0,"North Indian,Sweets"
254108,McDonald's,"East Chd,Chandigarh",4.2,500.0,400.0,"American,Fast Food"
346687,The Magic Dough,"East Chd,Chandigarh",4.0,50.0,200.0,American
51428,Jalandhar Sweets,"East Chd,Chandigarh",3.9,1000.0,200.0,"North Indian,Sweets"
96434,HashGuys,"East Chd,Chandigarh",4.0,50.0,250.0,Italian
536676,THE LADAKHI KITCHEN,"East Chd,Chandigarh",4.0,50.0,1000.0,"Chinese,Fast Food"
316133,THALI ON WHEELS,"East Chd,Chandigarh",4.0,50.0,200.0,North Indian
577222,Sran Desi ghee meat,"East Chd,Chandigarh",4.0,50.0,350.0,"North Indian,Indian"
172519,Uncle Chang's,"East Chd,Chandigarh",3.4,20.0,250.0,"Chinese,Salads"
268191,PUNJABI DHABA,"East Chd,Chandigarh",4.0,50.0,250.0,"Punjabi,Chinese"
353482,Pizza Guleria,"East Chd,Chandigarh",4.0,50.0,200.0,Pizzas
148545,Mangi Murge wala,"East Chd,Chandigarh",4.0,50.0,350.0,"North Indian,Chinese"
312327,LUNCHENOTTE,"East Chd,Chandigarh",4.0,50.0,200.0,"Indian,Fast Food"
61113,Pehalwan Paratha Point,"East Chd,Chandigarh",3.6,100.0,100.0,North Indian
39843,Sanju Chinese Corner,"East Chd,Chandigarh",4.0,20.0,350.0,"Chinese,Fast Food"
39842,Nukkar Dhaba Since 1984,"East Chd,Chandigarh",3.9,1000.0,300.0,"North Indian,Chinese"
39845,Fire 'N' Grill,"East Chd,Chandigarh",4.0,50.0,600.0,Snacks
383787,Burger Singh (Big Punjabi Burgers),"East Chd,Chandigarh",4.0,500.0,300.0,"American,Snacks"
39846,Jullundur Restaurant,"East Chd,Chandigarh",4.2,100.0,400.0,"North Indian,Indian"
50227,The Coffee Bean & Tea Leaf,"East Chd,Chandigarh",4.1,50.0,700.0,"Beverages,Snacks"
528253,Da Italine Pizza,"East Chd,Chandigarh",4.0,50.0,280.0,"Pizzas,Fast Food"
199654,Keventers - Milkshakes and Desserts,"East Chd,Chandigarh",4.3,100.0,300.0,"Beverages,Ice Cream"
504061,MOMS MAGICAL KITCHEN,"East Chd,Chandigarh",4.0,50.0,200.0,"Beverages,Snacks"
41231,Raj Chinese Fast Food,"East Chd,Chandigarh",4.0,50.0,200.0,Chinese
41352,Pik n Move since 1978,"East Chd,Chandigarh",4.2,50.0,250.0,"North Indian,Chinese"
399004,20-20 Punjabi Restaurant,"East Chd,Chandigarh",4.0,50.0,300.0,"Punjabi,Continental"
39830,Ghazal,"East Chd,Chandigarh",4.0,50.0,1300.0,"North Indian,Chinese"
534983,Chiji wala,"East Chd,Chandigarh",4.0,50.0,200.0,"Beverages,Chinese"
408724,Pakizah Dhaba,"East Chd,Chandigarh",4.0,50.0,200.0,"Biryani,North Indian"
408163,DRYP BAR & LOUNGE,"East Chd,Chandigarh",4.0,50.0,300.0,"Italian,Chinese"
448342,Hunger Tribe,"East Chd,Chandigarh",4.0,50.0,200.0,Chinese
225846,NIC Natural Ice Creams,"East Chd,Chandigarh",4.6,100.0,120.0,"Desserts,Ice Cream"
373657,The Burger Company,"East Chd,Chandigarh",4.0,100.0,280.0,"American,Snacks"
427640,The Desi Addict,"East Chd,Chandigarh",4.0,50.0,200.0,"Indian,Snacks"
391529,The Palms Indian Restro Bar Hotel Sunbeam Premiu,"East Chd,Chandigarh",4.0,50.0,400.0,"Indian,Chaat"
39839,Nagpal Pure Veg Foods,"East Chd,Chandigarh",3.9,100.0,250.0,"North Indian,Chinese"
573150,CLASSIC ROLLS,"East Chd,Chandigarh",4.0,50.0,200.0,"Snacks,Fast Food"
49873,Katani Dhaba,"East Chd,Chandigarh",3.8,100.0,250.0,"North Indian,Punjabi"
541163,SHERE DI HATTI,"East Chd,Chandigarh",4.0,50.0,400.0,"Mughlai,North Indian"
362519,DOMINICK PIZZA,"East Chd,Chandigarh",3.4,100.0,300.0,"Pizzas,Pastas"
39833,Kale Ka Dhaba,"East Chd,Chandigarh",3.8,20.0,300.0,"North Indian,Thalis"
511853,Rohit Chinese Fast Food,"East Chd,Chandigarh",4.1,20.0,250.0,Chinese
51209,The Bowl Nation,"East Chd,Chandigarh",3.8,20.0,300.0,"North Indian,Biryani"
39837,Gurbax Dhaba,"East Chd,Chandigarh",3.8,20.0,300.0,North Indian
386605,Back To Source (Organic Restaurant and Cafe),"East Chd,Chandigarh",4.0,50.0,1000.0,"Indian,Biryani"
41462,Cakes 'N' Stuff,"East Chd,Chandigarh",4.0,50.0,500.0,"Desserts,Bakery"
535600,HANDIWALA the biryani house,"East Chd,Chandigarh",4.0,50.0,200.0,"Biryani,North Indian"
561857,Spicy Chicken Hub,"East Chd,Chandigarh",4.0,50.0,300.0,"North Indian,Chinese"
60835,Chaurasia Pan Sonu 18,"East Chd,Chandigarh",4.7,20.0,100.0,Desserts
83816,Pizza Buddy's,"East Chd,Chandigarh",4.0,50.0,250.0,Indian
39829,Panchratan,"East Chd,Chandigarh",4.0,50.0,250.0,"South Indian,Chinese"
145577,Fabcafe By Fabindia,"East Chd,Chandigarh",4.3,20.0,800.0,"North Indian,Healthy Food"
575696,The prantha factory,"East Chd,Chandigarh",4.0,50.0,200.0,Bakery
39828,Mom's Kitchen,"East Chd,Chandigarh",3.7,1000.0,200.0,"North Indian,Chinese"
205213,Chaurasia Pan Bhandar Gopal 18,"East Chd,Chandigarh",4.0,50.0,150.0,"Paan,Sweets"
129108,Giani Da Dhaba,"East Chd,Chandigarh",3.8,20.0,200.0,"North Indian,Indian"
51215,Wokman,"East Chd,Chandigarh",3.9,100.0,400.0,Chinese
494109,Indian Masala Magic,"East Chd,Chandigarh",4.0,50.0,250.0,"Indian,Beverages"
51219,Hibachi Express,"East Chd,Chandigarh",4.2,20.0,600.0,"Chinese,Asian"
511967,Blue Tokai Coffee Roasters,"East Chd,Chandigarh",4.4,20.0,600.0,"Beverages,Fast Food"
41450,Roll Nation,"East Chd,Chandigarh",4.1,1000.0,200.0,"Fast Food,Combo"
371375,Delhi Special Pranthe wali gali,"East Chd,Chandigarh",3.5,100.0,200.0,"North Indian,Combo"
406761,Burger Point,"East Chd,Chandigarh",4.0,50.0,200.0,"American,Pizzas"
40360,Raju Chinese Fast Food,"East Chd,Chandigarh",4.0,1000.0,200.0,"Chinese,Pastas"
398932,Yo Momos,"East Chd,Chandigarh",4.0,50.0,200.0,"Asian,North Indian"
41453,Cafe JC's,"East Chd,Chandigarh",4.0,50.0,1000.0,"Continental,American"
41459,Super Donuts-An American eatery and bakery,"East Chd,Chandigarh",4.3,100.0,250.0,"Desserts,Beverages"
409472,DONER SHACK,"East Chd,Chandigarh",4.0,50.0,399.0,"Continental,Snacks"
557962,True Brew,"East Chd,Chandigarh",4.0,50.0,500.0,Beverages
572993,BANSAL FOOD JUNCTION,"East Chd,Chandigarh",4.0,50.0,200.0,"Indian,Chaat"
572087,Arhant Sweets & Bakers,"East Chd,Chandigarh",4.0,50.0,300.0,"Sweets,Snacks"
456750,RJ foody,"East Chd,Chandigarh",4.0,50.0,200.0,North Indian
499580,Thakur Dhaba,"East Chd,Chandigarh",4.0,50.0,200.0,North Indian
40350,O Chicken India - Oil Free Healthy Chicken,"East Chd,Chandigarh",3.9,100.0,300.0,"Healthy Food,North Indian"
476484,Sharma juice and eating junction,"East Chd,Chandigarh",4.0,50.0,200.0,"Juices,Beverages"
511990,Khatta Meetha,"East Chd,Chandigarh",4.0,50.0,120.0,"Chaat,Biryani"
59071,SHANGZ,"East Chd,Chandigarh",4.0,100.0,350.0,"Chinese,Thai"
59192,Cafe Coffee Day,"East Chd,Chandigarh",4.3,50.0,300.0,"Beverages,Snacks"
156235,Hungroo,"East Chd,Chandigarh",4.1,500.0,300.0,Chinese
562960,Foodies,"East Chd,Chandigarh",4.0,50.0,150.0,"Chinese,Tandoor"
566408,Faasos' Signature Wraps & Rolls,"East Chd,Chandigarh",4.0,50.0,350.0,"Snacks,Beverages"
403004,Healthy Plus Tasty,"East Chd,Chandigarh",4.0,50.0,250.0,"Healthy Food,Snacks"
427678,DP Pastry Shop,"East Chd,Chandigarh",4.0,50.0,400.0,"Bakery,Desserts"
221259,A1 Food Adda,"East Chd,Chandigarh",3.6,100.0,200.0,North Indian
351531,DUMPLING HOOD,"East Chd,Chandigarh",4.2,50.0,200.0,"Chinese,Continental"
448599,Ocado,"East Chd,Chandigarh",4.2,100.0,300.0,"Indian,Continental"
341740,BERDY'S,"East Chd,Chandigarh",4.0,50.0,400.0,Indian
510535,Doaba Sweets,"East Chd,Chandigarh",4.2,50.0,250.0,"Sweets,Chinese"
574707,SOUTH INDIAN DHABA,"East Chd,Chandigarh",4.0,50.0,250.0,"South Indian,North Indian"
516556,Pizoni,"East Chd,Chandigarh",4.0,50.0,400.0,Fast Food
269229,The Hotspot,"East Chd,Chandigarh",3.7,1000.0,300.0,"North Indian,Chinese"
486816,AL MADINA BIRYANI CORNER,"East Chd,Chandigarh",4.0,50.0,200.0,"Biryani,North Indian"
476452,Your favourite food court,"East Chd,Chandigarh",4.0,50.0,200.0,"Beverages,Fast Food"
539317,The Biryani Story,"East Chd,Chandigarh",4.0,50.0,500.0,"Biryani,Chinese"
103575,NABOBS Cafe and Pub,"East Chd,Chandigarh",4.0,50.0,250.0,"Italian,North Indian"
298348,SHREE GANESH,"East Chd,Chandigarh",4.4,500.0,200.0,South Indian
522557,Giani,"East Chd,Chandigarh",4.2,20.0,300.0,"Ice Cream,Beverages"
68912,Sagar Ratna,"East Chd,Chandigarh",4.2,100.0,400.0,"South Indian,North Indian"
298223,MANSAR	COFFEE,"East Chd,Chandigarh",4.0,50.0,200.0,Snacks
449632,NEW SHARMA JUICE BAR,"East Chd,Chandigarh",4.0,50.0,150.0,Beverages
473858,Prantha street,"East Chd,Chandigarh",4.0,50.0,150.0,Indian
107808,Deluxe Juice Corner,"East Chd,Chandigarh",3.2,20.0,200.0,"Juices,Healthy Food"
418336,FOODIES RASOI,"East Chd,Chandigarh",4.0,50.0,150.0,"Indian,Beverages"
389116,CHAIWALA ONLINE.COM,"East Chd,Chandigarh",4.0,50.0,200.0,"Burgers,Indian"
59887,Raj Ambersaria Kulcha and Dhaba,"East Chd,Chandigarh",4.0,100.0,200.0,North Indian
166909,House Of Shakes,"East Chd,Chandigarh",4.1,50.0,100.0,"Beverages,Italian"
394169,Masalchi,"East Chd,Chandigarh",3.5,20.0,250.0,"North Indian,Mughlai"
461767,FOOD BLOGGER PRO,"East Chd,Chandigarh",4.0,50.0,400.0,"Chinese,North Indian"
367586,Momo Magic Cafe,"East Chd,Chandigarh",3.3,500.0,250.0,"Chinese,Snacks"
40572,Get Desserted,"East Chd,Chandigarh",4.2,100.0,300.0,"Desserts,Beverages"
556563,PRANTHA HUB,"East Chd,Chandigarh",4.0,50.0,200.0,"Indian,Snacks"
